timestamp,easting,northing,zone_number,zone_letter
1741266567.5003626,330113.64622742025,4156795.335746761,52,S
1741266567.6253626,330113.4788110034,4156795.3613731936,52,S
1741266567.7503626,330113.3290651581,4156795.3866381044,52,S
1741266567.8753626,330113.16119471216,4156795.390072609,52,S
1741266568.0003626,330113.0026135815,4156795.4155182876,52,S
1741266568.1253626,330112.8170725608,4156795.419314326,52,S
1741266568.2503626,330112.66732672014,4156795.4445792483,52,S
1741266568.3753626,330112.4996832889,4156795.4591097357,52,S
1741266568.5003626,330112.3501644661,4156795.49547063,52,S
1741266568.6253626,330112.1915833414,4156795.5209163264,52,S
1741266568.7503626,330112.05021875433,4156795.5238085594,52,S
1741266568.8753626,330111.8823483081,4156795.52724309,52,S
1741266569.0003626,330111.71447786404,4156795.5306776226,52,S
1741266569.1253626,330111.54683443514,4156795.5452081277,52,S
1741266569.2503624,330111.38802629535,4156795.55955787,52,S
1741266569.3753624,330111.21154758084,4156795.5742691476,52,S
1741266569.5003624,330111.0441311713,4156795.59989563,52,S
1741266569.6253624,330110.876714765,4156795.6255221167,52,S
1741266569.7503624,330110.7181336435,4156795.650967841,52,S
1741266569.8753624,330110.54142791475,4156795.654583164,52,S
1741266570.0003624,330110.3649492028,4156795.669294459,52,S
1741266570.1253624,330110.1973057776,4156795.683824991,52,S
1741266570.2503624,330110.02966235275,4156795.698355526,52,S
1741266570.3753624,330109.8529566245,4156795.701970864,52,S
1741266570.5003624,330109.68531320035,4156795.7165014073,52,S
1741266570.6253624,330109.5441756376,4156795.7304896507,52,S
1741266570.7503624,330109.36769692786,4156795.7452009674,52,S
1741266570.8753624,330109.19099120016,4156795.7488163193,52,S
1741266571.0003624,330109.0231207564,4156795.752250907,52,S
1741266571.1253624,330108.84641502635,4156795.7558662663,52,S
1741266571.2503624,330108.66970929847,4156795.75948163,52,S
1741266571.3753624,330108.51112818404,4156795.7849273956,52,S
1741266571.5003624,330108.34371178644,4156795.810553934,52,S
1741266571.6253624,330108.17629538744,4156795.836180476,52,S
1741266571.7503624,330108.0086519669,4156795.8507110532,52,S
1741266571.8753624,330107.8321732607,4156795.865422401,52,S
1741266572.0003624,330107.64731331635,4156795.9025064595,52,S
1741266572.1253624,330107.4882781608,4156795.905760309,52,S
1741266572.2503624,330107.32992407697,4156795.9423020664,52,S
1741266572.3753624,330107.1622806592,4156795.9568326613,52,S
1741266572.5003624,330107.0036995539,4156795.9822784555,52,S
1741266572.6253624,330106.83605613717,4156795.9968090565,52,S
1741266572.7503624,330106.68631031923,4156796.0220740875,52,S
1741266572.8753624,330106.4917069968,4156796.0149550694,52,S
1741266573.0003624,330106.35125051264,4156796.0622312725,52,S
1741266573.1253624,330106.1922153616,4156796.0654851464,52,S
1741266573.2503624,330106.0338612829,4156796.10202693,52,S
1741266573.3753622,330105.8664448967,4156796.1276535178,52,S
1741266573.5003622,330105.72576139215,4156796.163833763,52,S
1741266573.6253622,330105.56718029367,4156796.189279586,52,S
1741266573.7503622,330105.40859919373,4156796.214725412,52,S
1741266573.8753622,330105.241182811,4156796.240352014,52,S
1741266574.0003622,330105.064931141,4156796.26615939,52,S
1741266574.1253622,330104.9063500457,4156796.2916052253,52,S
1741266574.2503622,330104.7298713508,4156796.306316642,52,S
1741266574.3753622,330104.57129025704,4156796.331762483,52,S
1741266574.5003622,330104.403873876,4156796.3573891018,52,S
1741266574.6253622,330104.2360034412,4156796.3608237864,52,S
1741266574.7503622,330104.0683600361,4156796.3753544427,52,S
1741266574.8753622,330103.89188134344,4156796.3900658768,52,S
1741266575.0003622,330103.7151756232,4156796.393681346,52,S
1741266575.1253622,330103.55636750493,4156796.4080312396,52,S
1741266575.2503622,330103.37988881324,4156796.422742685,52,S
1741266575.3753622,330103.22108069574,4156796.437092584,52,S
1741266575.5003622,330103.05366431957,4156796.462719229,52,S
1741266575.6253622,330102.8855668568,4156796.455057974,52,S
1741266575.7503622,330102.7088611394,4156796.458673464,52,S
1741266575.8753622,330102.51493890525,4156796.4848424452,52,S
1741266576.0003622,330102.33846021804,4156796.4995539114,52,S
1741266576.1253622,330102.171270875,4156796.536276543,52,S
1741266576.2503622,330102.00408153544,4156796.572999179,52,S
1741266576.3753622,330101.8278298788,4156796.5988066234,52,S
1741266576.5003622,330101.651578223,4156796.624614074,52,S
1741266576.6253622,330101.484161856,4156796.6502407514,52,S
1741266576.7503622,330101.29884788516,4156796.6651330176,52,S
1741266576.8753622,330101.1316585511,4156796.701855669,52,S
1741266577.0003622,330100.9640151527,4156796.71638639,52,S
1741266577.1253622,330100.79682581866,4156796.753109048,52,S
1741266577.250362,330100.6208012026,4156796.7900124886,52,S
1741266577.375362,330100.4536118711,4156796.8267351547,52,S
1741266577.500362,330100.286422541,4156796.863457826,52,S
1741266577.625362,330100.10994386097,4156796.8781693405,52,S
1741266577.750362,330099.91579461284,4156796.893242414,52,S
1741266577.875362,330099.73999703384,4156796.941241841,52,S
1741266578.000362,330099.572580677,4156796.966868557,52,S
1741266578.125362,330099.3961019974,4156796.9815800856,52,S
1741266578.250362,330099.22891267616,4156797.0183027787,52,S
1741266578.375362,330099.05243400007,4156797.033014315,52,S
1741266578.500362,330098.88479061204,4156797.0475450777,52,S
1741266578.625362,330098.6992496167,4156797.0513414326,52,S
1741266578.750362,330098.50532740616,4156797.077510507,52,S
1741266578.875362,330098.3200134487,4156797.0924028386,52,S
1741266579.000362,330098.1435347749,4156797.107114396,52,S
1741266579.125362,330097.96751017286,4156797.1440178915,52,S
1741266579.250362,330097.79986678774,4156797.158548676,52,S
1741266579.375362,330097.63199636445,4156797.1619834956,52,S
1741266579.500362,330097.43762008555,4156797.165960659,52,S
1741266579.625362,330097.2523061285,4156797.1808530143,52,S
1741266579.750362,330097.07605449634,4156797.2066605627,52,S
1741266579.875362,330096.90841111075,4156797.2211913657,52,S
1741266580.000362,330096.7233241927,4156797.2471797015,52,S
1741266580.125362,330096.54729960056,4156797.284083228,52,S
1741266580.250362,330096.3705938938,4156797.287698854,52,S
1741266580.375362,330096.21201283357,4156797.3131448575,52,S
1741266580.500362,330096.0180906339,4156797.3393139914,52,S
1741266580.625362,330095.83300372236,4156797.3653023476,52,S
1741266580.750362,330095.6741956258,4156797.379652394,52,S
1741266580.875362,330095.4974899228,4156797.3832680387,52,S
1741266581.000362,330095.312403011,4156797.4092564047,52,S
1741266581.125362,330095.15336787613,4156797.4125104914,52,S
1741266581.2503617,330094.97711625067,4156797.4383180854,52,S
1741266581.3753617,330094.7918023012,4156797.453210495,52,S
1741266581.5003617,330094.62415892427,4156797.4677413446,52,S
1741266581.6253617,330094.43046377157,4156797.5050064838,52,S
1741266581.7503617,330094.253985111,4156797.519718124,52,S
1741266581.8753617,330094.0777334897,4156797.545525736,52,S
1741266582.0003617,330093.9012548279,4156797.560237382,52,S
1741266582.1253617,330093.7247761689,4156797.5749490336,52,S
1741266582.2503617,330093.55690575123,4156797.5783839356,52,S
1741266582.3753617,330093.3892623754,4156797.592914809,52,S
1741266582.5003617,330093.20417547226,4156797.618903225,52,S
1741266582.6253617,330093.02769681497,4156797.6336148907,52,S
1741266582.7503617,330092.8509911131,4156797.6372305923,52,S
1741266582.8753617,330092.6840288697,4156797.685049386,52,S
1741266583.0003617,330092.5073231688,4156797.688665095,52,S
1741266583.1253617,330092.3487421239,4156797.7141111717,52,S
1741266583.2503617,330092.18970699515,4156797.7173653156,52,S
1741266583.3753617,330092.0132283382,4156797.732077004,52,S
1741266583.5003617,330091.85442025133,4156797.7464271216,52,S
1741266583.6253617,330091.695612167,4156797.7607772434,52,S
1741266583.7503617,330091.5281958427,4156797.786404123,52,S
1741266583.8753617,330091.35194423003,4156797.812211795,52,S
1741266584.0003617,330091.2110337639,4156797.8372963197,52,S
1741266584.1253617,330091.04316334974,4156797.840731273,52,S
1741266584.2503617,330090.87551998085,4156797.8552621985,52,S
1741266584.3753617,330090.7078766146,4156797.8697931254,52,S
1741266584.5003617,330090.53117091605,4156797.8734088764,52,S
1741266584.6253617,330090.3725898788,4156797.8988549937,52,S
1741266584.7503617,330090.196111229,4156797.913566719,52,S
1741266584.8753617,330090.04659252433,4156797.9499280215,52,S
1741266585.0003614,330089.89684677636,4156797.975193361,52,S
1741266585.1253614,330089.75593631377,4156798.00027791,52,S
1741266585.2503614,330089.6055094241,4156797.992255347,52,S
1741266585.3753614,330089.4467013438,4156798.006605512,52,S
1741266585.5003614,330089.2965015033,4156798.0096789226,52,S
1741266585.6253614,330089.146755758,4156798.0349442735,52,S
1741266585.7503614,330088.9970100112,4156798.0602096277,52,S
1741266585.8753614,330088.8382019326,4156798.0745598036,52,S
1741266586.0003614,330088.7061267585,4156798.0994635834,52,S
1741266586.1253614,330088.54731868306,4156798.113813766,52,S
1741266586.2503614,330088.40618117707,4156798.1278023715,52,S
1741266586.3753614,330088.24737310014,4156798.1421525613,52,S
1741266586.5003614,330088.10646264383,4156798.167237139,52,S
1741266586.6253614,330087.9564898524,4156798.181406543,52,S
1741266586.7503614,330087.8065170635,4156798.19557595,52,S
1741266586.8753614,330087.64839013724,4156798.243214054,52,S
1741266587.0003614,330087.4990984992,4156798.2906713737,52,S
1741266587.1253614,330087.3491257104,4156798.304840788,52,S
1741266587.2503614,330087.2175046436,4156798.351936528,52,S
1741266587.3753614,330087.05869657407,4156798.3662867397,52,S
1741266587.5003614,330086.90034260385,4156798.4028288904,52,S
1741266587.6253614,330086.7329263021,4156798.428455869,52,S
1741266587.7503614,330086.5831805674,4156798.4537212653,52,S
1741266587.8753614,330086.415537216,4156798.4682522817,52,S
1741266588.0003614,330086.2660185342,4156798.5046136533,52,S
1741266588.1253614,330086.1164998536,4156798.5409750273,52,S
1741266588.2503614,330085.9488565043,4156798.5555060515,52,S
1741266588.3753614,330085.77260492113,4156798.581313842,52,S
1741266588.5003614,330085.6051886252,4156798.6069408427,52,S
1741266588.6253614,330085.4554428961,4156798.63220626,52,S
1741266588.7503612,330085.2970889365,4156798.668748443,52,S
1741266588.8753612,330085.12061030616,4156798.683460278,52,S
1741266589.0003612,330084.96225635096,4156798.7200024673,52,S
1741266589.1253612,330084.81273767864,4156798.7563638645,52,S
1741266589.2503612,330084.6450943345,4156798.7708949167,52,S
1741266589.3753612,330084.4683886507,4156798.7745107976,52,S
1741266589.5003612,330084.300972359,4156798.800137824,52,S
1741266589.6253612,330084.1244937322,4156798.81484968,52,S
1741266589.7503612,330083.95685038745,4156798.8293807465,52,S
1741266589.8753612,330083.78988820757,4156798.877199722,52,S
1741266590.0003612,330083.61363663775,4156798.9030075576,52,S
1741266590.1253612,330083.45528268954,4156798.9395497753,52,S
1741266590.2503612,330083.31459931016,4156798.975730405,52,S
1741266590.3753612,330083.1381206877,4156798.9904422835,52,S
1741266590.5003612,330082.979539689,4156799.0158885415,52,S
1741266590.6253612,330082.8123504614,4156799.052611568,52,S
1741266590.7503612,330082.65376946237,4156799.0780578326,52,S
1741266590.8753612,330082.4956425796,4156799.125696037,52,S
1741266591.0003612,330082.33751569624,4156799.1733342456,52,S
1741266591.1253612,330082.1793888168,4156799.2209724565,52,S
1741266591.2503612,330082.03915956325,4156799.2793450467,52,S
1741266591.3753612,330081.8719703441,4156799.316068093,52,S
1741266591.5003612,330081.714070525,4156799.37480228,52,S
1741266591.6253612,330081.5740683348,4156799.444270846,52,S
1741266591.7503612,330081.4340661469,4156799.513739415,52,S
1741266591.8753612,330081.29383690073,4156799.572112019,52,S
1741266592.0003612,330081.11872064293,4156799.65339975,52,S
1741266592.1253612,330080.9787184598,4156799.722868327,52,S
1741266592.2503612,330080.8480056818,4156799.814348045,52,S
1741266592.375361,330080.7170658477,4156799.8947317977,52,S
1741266592.500361,330080.5770636718,4156799.9642003807,52,S
1741266592.625361,330080.4375156191,4156800.055860904,52,S
1741266592.750361,330080.31541107525,4156800.136063864,52,S
1741266592.875361,330080.17563596857,4156800.2166284234,52,S
1741266593.000361,330080.04537732457,4156800.3303000927,52,S
1741266593.125361,330079.9237269086,4156800.432694996,52,S
1741266593.250361,330079.8109117779,4156800.5349091035,52,S
1741266593.375361,330079.6983237105,4156800.6482191794,52,S
1741266593.500361,330079.5766733035,4156800.7506140885,52,S
1741266593.625361,330079.455249958,4156800.864104967,52,S
1741266593.750361,330079.3517242427,4156800.9883302175,52,S
1741266593.875361,330079.265642035,4156801.1010979014,52,S
1741266594.000361,330079.18907629256,4156801.2469726927,52,S
1741266594.125361,330079.1122834917,4156801.381751517,52,S
1741266594.250361,330079.05338831956,4156801.527264709,52,S
1741266594.375361,330079.00355548994,4156801.683693072,52,S
1741266594.500361,330078.94466031983,4156801.829206266,52,S
1741266594.625361,330078.89460043516,4156801.97453866,52,S
1741266594.750361,330078.8538299563,4156802.1418821905,52,S
1741266594.875361,330078.8305029762,4156802.2977681546,52,S
1741266595.000361,330078.8250736217,4156802.464388485,52,S
1741266595.125361,330078.8105819258,4156802.620093648,52,S
1741266595.250361,330078.8053796342,4156802.7978099477,52,S
1741266595.375361,330078.8001773431,4156802.975526248,52,S
1741266595.500361,330078.8033562084,4156803.1308698114,52,S
1741266595.625361,330078.8069891974,4156803.308405311,52,S
1741266595.750361,330078.8190033421,4156803.463568073,52,S
1741266595.8753607,330078.83147161023,4156803.6409227727,52,S
1741266596.0003607,330078.86070218857,4156803.7735319976,52,S
1741266596.1253607,330078.9082845086,4156803.9390675263,52,S
1741266596.2503607,330078.9556397678,4156804.0935070873,52,S
1741266596.3753607,330078.9939326831,4156804.2370314808,52,S
1741266596.5003607,330079.03199853783,4156804.369459906,52,S
1741266596.6253607,330079.07912672893,4156804.5128034987,52,S
1741266596.7503607,330079.14415253815,4156804.6668814616,52,S
1741266596.8753607,330079.20034306514,4156804.821140223,52,S
1741266597.0003607,330079.2474712513,4156804.9644838176,52,S
1741266597.1253607,330079.3032076544,4156805.096550644,52,S
1741266597.2503607,330079.35894405365,4156805.2286174707,52,S
1741266597.3753607,330079.4149075147,4156805.371780264,52,S
1741266597.5003607,330079.5152744199,4156805.525135033,52,S
1741266597.6253607,330079.5889084301,4156805.667936229,52,S
1741266597.7503607,330079.68882120715,4156805.7990990593,52,S
1741266597.8753607,330079.7452387786,4156805.9644537945,52,S
1741266598.0003607,330079.8365433341,4156806.106893394,52,S
1741266598.1253607,330079.9192396711,4156806.260609763,52,S
1741266598.2503607,330079.99264660594,4156806.392314995,52,S
1741266598.3753607,330080.0841782133,4156806.545850567,52,S
1741266598.5003607,330080.15781220584,4156806.6886517685,52,S
1741266598.6253607,330080.2402814715,4156806.8312721713,52,S
1741266598.7503607,330080.2964719662,4156806.985530941,52,S
1741266598.8753607,330080.3698788916,4156807.1172361756,52,S
1741266599.0003607,330080.44373993477,4156807.2711333483,52,S
1741266599.1253607,330080.52598213055,4156807.4026577845,52,S
1741266599.2503607,330080.59100789146,4156807.5567357577,52,S
1741266599.3753605,330080.6911476912,4156807.6989945685,52,S
1741266599.5003605,330080.7736169388,4156807.841614977,52,S
1741266599.6253605,330080.8644673391,4156807.96186265,52,S
1741266599.7503605,330080.96438007033,4156808.093025495,52,S
1741266599.8753605,330081.02917875943,4156808.2360075023,52,S
1741266600.0003605,330081.10303978156,4156808.38990468,52,S
1741266600.1253605,330081.1766737399,4156808.532705889,52,S
1741266600.2503605,330081.25891591277,4156808.664230334,52,S
1741266600.3753605,330081.35044747416,4156808.817765918,52,S
1741266600.5003605,330081.4501331295,4156808.937832799,52,S
1741266600.6253605,330081.52399413846,4156809.0917299804,52,S
1741266600.7503605,330081.6152986299,4156809.234169598,52,S
1741266600.8753605,330081.6975407895,4156809.3656940456,52,S
1741266601.0003605,330081.77955588826,4156809.4861225276,52,S
1741266601.1253605,330081.8529627704,4156809.6178277726,52,S
1741266601.2503605,330081.93520492275,4156809.7493522237,52,S
1741266601.3753605,330082.04395288933,4156809.880334283,52,S
1741266601.5003605,330082.1352573639,4156810.0227739057,52,S
1741266601.6253605,330082.2172724504,4156810.14320239,52,S
1741266601.7503605,330082.3085769216,4156810.2856420144,52,S
1741266601.8753605,330082.39081906073,4156810.4171664687,52,S
1741266602.0003605,330082.47328825475,4156810.5597868925,52,S
1741266602.1253605,330082.56436565786,4156810.6911305524,52,S
1741266602.2503605,330082.63799957524,4156810.833931773,52,S
1741266602.3753605,330082.7376851891,4156810.953998669,52,S
1741266602.5003605,330082.82898964337,4156811.0964382994,52,S
1741266602.6253605,330082.9112317669,4156811.2279627593,52,S
1741266602.7503603,330083.00276326993,4156811.3814983605,52,S
1741266602.8753603,330083.06778896064,4156811.5355763515,52,S
1741266603.0003603,330083.1588663467,4156811.6669200156,52,S
1741266603.1253603,330083.2411084599,4156811.7984444774,52,S
1741266603.2503603,330083.3059070847,4156811.9414265007,52,S
1741266603.3753603,330083.39698446286,4156812.0727701676,52,S
1741266603.5003603,330083.47922656644,4156812.204294632,52,S
1741266603.6253603,330083.58820153447,4156812.346372679,52,S
1741266603.7503603,330083.65254603984,4156812.467162766,52,S
1741266603.8753603,330083.7352422498,4156812.620879169,52,S
1741266604.0003603,330083.8084220203,4156812.741488465,52,S
1741266604.1253603,330083.8994993825,4156812.872832137,52,S
1741266604.2503603,330083.9731332576,4156813.015633371,52,S
1741266604.3753603,330084.0460859659,4156813.1251466973,52,S
1741266604.5003603,330084.1462256444,4156813.267405546,52,S
1741266604.6253603,330084.23707594065,4156813.3876532526,52,S
1741266604.7503603,330084.31048275065,4156813.5193585195,52,S
1741266604.8753603,330084.3838895607,4156813.6510637878,52,S
1741266605.0003603,330084.4665857467,4156813.804780197,52,S
1741266605.1253603,330084.54021960695,4156813.9475814346,52,S
1741266605.2503603,330084.61339935294,4156814.068190735,52,S
1741266605.3753603,330084.68680615386,4156814.199896005,52,S
1741266605.5003603,330084.76904821774,4156814.3314204803,52,S
1741266605.6253603,330084.851517336,4156814.474040926,52,S
1741266605.7503603,330084.9339864515,4156814.616661372,52,S
1741266605.8753603,330085.01622850995,4156814.7481858507,52,S
1741266606.0003603,330085.0982435094,4156814.8686143598,52,S
1741266606.1253603,330085.1721044048,4156815.0225115707,52,S
1741266606.25036,330085.2543464558,4156815.15403605,52,S
1741266606.37536,330085.3456508247,4156815.296475706,52,S
1741266606.50036,330085.4195117121,4156815.4503729204,52,S
1741266606.62536,330085.5105890191,4156815.5817166087,52,S
1741266606.75036,330085.6016663257,4156815.713060299,52,S
1741266606.87536,330085.6841354173,4156815.8556807516,52,S
1741266607.00036,330085.7577692383,4156815.998481999,52,S
1741266607.12536,330085.8404653781,4156816.1521984222,52,S
1741266607.25036,330085.9052639311,4156816.295180464,52,S
1741266607.37536,330085.9877330123,4156816.4378009187,52,S
1741266607.50036,330086.06113977043,4156816.5695062,52,S
1741266607.62536,330086.15244411136,4156816.7119458653,52,S
1741266607.75036,330086.24352139636,4156816.843289561,52,S
1741266607.87536,330086.3432068904,4156816.9633564954,52,S
1741266608.00036,330086.4347382751,4156817.1168921324,52,S
1741266608.12536,330086.53465081577,4156817.248055038,52,S
1741266608.25036,330086.6264092466,4156817.412686646,52,S
1741266608.37536,330086.70842420065,4156817.53311517,52,S
1741266608.50036,330086.8083367323,4156817.66427808,52,S
1741266608.62536,330086.90824925865,4156817.795440991,52,S
1741266608.75036,330086.9814289417,4156817.91605031,52,S
1741266608.87536,330087.0638979899,4156818.058670776,52,S
1741266609.00036,330087.15520229633,4156818.2011104496,52,S
1741266609.12536,330087.25511481566,4156818.332273365,52,S
1741266609.25036,330087.3461920646,4156818.4636170715,52,S
1741266609.37536,330087.43749636435,4156818.60605675,52,S
1741266609.50036,330087.5376359236,4156818.748315635,52,S
1741266609.62536,330087.6196508524,4156818.8687441694,52,S
1741266609.7503598,330087.71072809235,4156819.0000878805,52,S
1741266609.8753598,330087.79319711827,4156819.1427083528,52,S
1741266610.0003598,330087.8491603532,4156819.2858711984,52,S
1741266610.1253598,330087.94929989794,4156819.4281300893,52,S
1741266610.2503598,330088.04083122837,4156819.5816657417,52,S
1741266610.3753598,330088.13236255554,4156819.7352013956,52,S
1741266610.5003598,330088.2148315677,4156819.877821872,52,S
1741266610.6253598,330088.28823826334,4156820.0095271706,52,S
1741266610.7503598,330088.3879236919,4156820.1295941295,52,S
1741266610.8753598,330088.4699385958,4156820.2500226684,52,S
1741266611.0003598,330088.5521805452,4156820.3815471795,52,S
1741266611.1253598,330088.6430307073,4156820.5017949315,52,S
1741266611.2503598,330088.72549970157,4156820.6444154126,52,S
1741266611.3753598,330088.8070604964,4156820.742652019,52,S
1741266611.5003598,330088.8985917978,4156820.89618768,52,S
1741266611.6253598,330088.9803796378,4156821.005520256,52,S
1741266611.7503598,330089.07145683223,4156821.1368639804,52,S
1741266611.8753598,330089.1444094078,4156821.2463773484,52,S
1741266612.0003598,330089.2357136487,4156821.388817043,52,S
1741266612.1253598,330089.30073915713,4156821.542895078,52,S
1741266612.2503598,330089.3920433901,4156821.685334776,52,S
1741266612.3753598,330089.4742853142,4156821.816859294,52,S
1741266612.5003598,330089.5658165926,4156821.970394962,52,S
1741266612.6253598,330089.64828555787,4156822.113015451,52,S
1741266612.7503598,330089.7307545227,4156822.2556359414,52,S
1741266612.8753598,330089.8129964363,4156822.3871604637,52,S
1741266613.0003598,330089.89501129894,4156822.507589017,52,S
1741266613.1253598,330089.9863155144,4156822.650028719,52,S
1741266613.2503598,330090.0683303722,4156822.7704572757,52,S
1741266613.3753595,330090.1594075338,4156822.90180101,52,S
1741266613.5003595,330090.2504846905,4156823.0331447483,52,S
1741266613.6253595,330090.3503971044,4156823.1643076967,52,S
1741266613.7503595,330090.45053656306,4156823.306566616,52,S
1741266613.8753595,330090.53255140805,4156823.426995176,52,S
1741266614.0003595,330090.6236285557,4156823.558338917,52,S
1741266614.1253595,330090.71447865095,4156823.6785866884,52,S
1741266614.2503595,330090.7964934887,4156823.7990152505,52,S
1741266614.3753595,330090.8877976757,4156823.9414549638,52,S
1741266614.5003595,330090.99609123194,4156824.0502451924,52,S
1741266614.6253595,330091.08716836595,4156824.181588939,52,S
1741266614.7503595,330091.1780184503,4156824.3018367155,52,S
1741266614.8753595,330091.2604873669,4156824.44445722,52,S
1741266615.0003595,330091.3425021898,4156824.5648857867,52,S
1741266615.1253595,330091.4335793131,4156824.6962295366,52,S
1741266615.2503595,330091.5330375968,4156824.8052005614,52,S
1741266615.3753595,330091.6238876683,4156824.9254483427,52,S
1741266615.5003595,330091.74101645837,4156825.034057796,52,S
1741266615.6253595,330091.84976408165,4156825.165039973,52,S
1741266615.7503595,330091.94038709893,4156825.2741917893,52,S
1741266615.8753595,330092.03123715974,4156825.3944395753,52,S
1741266616.0003595,330092.1137060541,4156825.537060088,52,S
1741266616.1253595,330092.1961749435,4156825.6796805994,52,S
1741266616.2503595,330092.286797951,4156825.78883242,52,S
1741266616.3753595,330092.3690397921,4156825.9203569656,52,S
1741266616.5003595,330092.4780144398,4156826.0624351203,52,S
1741266616.6253595,330092.56863743963,4156826.1715869424,52,S
1741266616.7503595,330092.65110631555,4156826.314207459,52,S
1741266616.8753595,330092.75962686376,4156826.43409368,52,S
1741266617.0003593,330092.850476903,4156826.554341474,52,S
1741266617.1253593,330092.9592244901,4156826.685323666,52,S
1741266617.2503593,330093.05890977324,4156826.805390677,52,S
1741266617.3753593,330093.16743030946,4156826.9252769034,52,S
1741266617.5003593,330093.3020025149,4156827.0224288343,52,S
1741266617.6253593,330093.42728537775,4156827.097569618,52,S
1741266617.7503593,330093.54441411444,4156827.206179092,52,S
1741266617.8753593,330093.67015105754,4156827.3035118156,52,S
1741266618.0003593,330093.7865986573,4156827.3788333894,52,S
1741266618.1253593,330093.9383872696,4156827.453431822,52,S
1741266618.2503593,330094.06389716105,4156827.539668582,52,S
1741266618.3753593,330094.1977882165,4156827.6035326216,52,S
1741266618.5003593,330094.357957988,4156827.6557583404,52,S
1741266618.6253593,330094.47417853365,4156827.719983954,52,S
1741266618.7503593,330094.60784254037,4156827.772752031,52,S
1741266618.8753593,330094.7589500083,4156827.814062572,52,S
1741266619.0003593,330094.90076814,4156827.8333619623,52,S
1741266619.1253593,330095.052102647,4156827.8857684787,52,S
1741266619.2503593,330095.2032101103,4156827.9270790284,52,S
1741266619.3753593,330095.38014220714,4156827.934559323,52,S
1741266619.5003593,330095.53056854603,4156827.9425819735,52,S
1741266619.6253593,330095.6803137588,4156827.9173167185,52,S
1741266619.7503593,330095.8393483067,4156827.914062621,52,S
1741266619.8753593,330095.9981558161,4156827.8997125574,52,S
1741266620.0003593,330096.16557153815,4156827.8740857476,52,S
1741266620.1253593,330096.3062544606,4156827.8379053175,52,S
1741266620.2503593,330096.4562267192,4156827.823736046,52,S
1741266620.3753593,330096.5969096436,4156827.787555622,52,S
1741266620.500359,330096.74597374245,4156827.729002481,52,S
1741266620.625359,330096.8952648849,4156827.681545311,52,S
1741266620.750359,330097.04432898754,4156827.622992175,52,S
1741266620.875359,330097.19316605537,4156827.5533430725,52,S
1741266621.000359,330097.34200312325,4156827.4836939736,52,S
1741266621.125359,330097.4727156103,4156827.392214502,52,S
1741266621.250359,330097.5952739647,4156827.334203721,52,S
1741266621.375359,330097.7438840013,4156827.25345866,52,S
1741266621.500359,330097.8922670027,4156827.1616176344,52,S
1741266621.625359,330098.0229795006,4156827.0701381722,52,S
1741266621.750359,330098.162527257,4156826.9784779297,52,S
1741266621.875359,330098.30184797884,4156826.8757217247,52,S
1741266622.000359,330098.4504580302,4156826.794976677,52,S
1741266622.125359,330098.6165115569,4156826.7027741033,52,S
1741266622.250359,330098.738388816,4156826.6114754337,52,S
1741266622.375359,330098.85981200414,4156826.497984827,52,S
1741266622.500359,330098.98123519565,4156826.384494223,52,S
1741266622.625359,330099.12055593514,4156826.2817380303,52,S
1741266622.750359,330099.24197913555,4156826.168247431,52,S
1741266622.875359,330099.3634023372,4156826.054756833,52,S
1741266623.000359,330099.4848255421,4156825.941266237,52,S
1741266623.125359,330099.6239192595,4156825.827414085,52,S
1741266623.250359,330099.7541777283,4156825.7137427144,52,S
1741266623.375359,330099.8665386534,4156825.5893369336,52,S
1741266623.500359,330099.9877348369,4156825.4647503775,52,S
1741266623.625359,330100.10009576887,4156825.340344601,52,S
1741266623.750359,330100.2215189943,4156825.2268540165,52,S
1741266623.875359,330100.3252717125,4156825.1137249903,52,S
1741266624.0003588,330100.44646790996,4156824.98913844,52,S
1741266624.1253588,330100.57649936667,4156824.864371116,52,S
1741266624.2503588,330100.70653082966,4156824.739603792,52,S
1741266624.3753588,330100.82795407233,4156824.626113217,52,S
1741266624.5003588,330100.94031502865,4156824.5017074537,52,S
1741266624.6253588,330101.0615112444,4156824.377120914,52,S
1741266624.7503588,330101.17387220764,4156824.2527151536,52,S
1741266624.8753588,330101.29529546615,4156824.139224585,52,S
1741266625.0003588,330101.4164916927,4156824.0146380505,52,S
1741266625.1253588,330101.5290796993,4156823.901328264,52,S
1741266625.2503588,330101.65050296567,4156823.787837702,52,S
1741266625.3753588,330101.75402868906,4156823.663612727,52,S
1741266625.5003588,330101.8571003506,4156823.5171958157,52,S
1741266625.6253588,330101.97852362716,4156823.403705259,52,S
1741266625.7503588,330102.08182232827,4156823.2683843193,52,S
1741266625.8753588,330102.20324561396,4156823.1548937666,52,S
1741266626.0003588,330102.3332771263,4156823.030126471,52,S
1741266626.1253588,330102.46353567427,4156822.9164551455,52,S
1741266626.2503588,330102.57612371026,4156822.8031453756,52,S
1741266626.3753588,330102.67964946025,4156822.6789204115,52,S
1741266626.5003588,330102.79201047134,4156822.554514675,52,S
1741266626.6253588,330102.89553622773,4156822.430289715,52,S
1741266626.7503588,330102.9990619873,4156822.306064757,52,S
1741266626.8753588,330103.12025826686,4156822.1814782494,52,S
1741266627.0003588,330103.2502898085,4156822.056710969,52,S
1741266627.1253588,330103.3714860977,4156821.932124466,52,S
