index,Long,Lat,UTM_X,UTM_Y
1276,127.0783673,37.5423371,330234.4165727057,4156773.450804994
1277,127.0783659,37.5423379,330234.29469324095,4156773.542101589
1278,127.0783647,37.5423386,330234.1902575395,4156773.6219409523
1279,127.0783635,37.542339299999995,330234.0858218399,4156773.701780316
1280,127.078362,37.5423402,330233.95533393195,4156773.804353515
1281,127.07836049999999,37.542341,330233.8246191747,4156773.895830751
1282,127.0783589,37.5423416,330233.68461540993,4156773.9652966927
1283,127.07835739999999,37.5423422,330233.55344695004,4156774.034582001
1284,127.0783558,37.5423428,330233.41344318975,4156774.1040479476
1285,127.07835419999999,37.5423433,330233.27321257617,4156774.162417931
1286,127.0783527,37.5423441,330233.1424978317,4156774.2538951784
1287,127.0783515,37.542344799999995,330233.0380621499,4156774.333734555
1288,127.0783501,37.5423456,330232.9161827151,4156774.4250311707
1289,127.07834849999999,37.5423463,330232.77640581806,4156774.5055930954
1290,127.0783469,37.542347,330232.6366289282,4156774.586155019
1291,127.0783453,37.542347299999996,330232.49594461906,4156774.622333086
1292,127.0783439,37.5423475,330232.37270406703,4156774.6470539165
1293,127.07834229999999,37.5423477,330232.23179290514,4156774.672136022
1294,127.07834059999999,37.542348,330232.0822732969,4156774.70849473
1295,127.0783391,37.5423483,330231.95042429806,4156774.744492171
1296,127.0783376,37.5423486,330231.8185753003,4156774.780489612
1297,127.078336,37.542349,330231.6781178527,4156774.827763657
1298,127.0783343,37.5423494,330231.5288251048,4156774.875218342
1299,127.07833269999999,37.5423499,330231.3885945162,4156774.9335883586
1300,127.0783312,37.542350299999995,330231.25697237946,4156774.980681773
1301,127.0783295,37.5423507,330231.10767963645,4156775.0281364666
1302,127.0783278,37.5423511,330230.95838689274,4156775.075591162
1303,127.0783261,37.5423514,330230.80886729626,4156775.1119498936
1304,127.07832459999999,37.5423519,330230.6774720198,4156775.1701392843
1305,127.0783232,37.5423524,330230.55491205317,4156775.2281480385
1306,127.0783216,37.542353,330230.41490833374,4156775.297614039
1307,127.0783201,37.5423536,330230.28373992234,4156775.366899401
1308,127.07831829999999,37.5423542,330230.12606560055,4156775.4367266805
1309,127.07831669999999,37.542354599999996,330229.9856081746,4156775.4840007545
