index,Long,Lat,UTM_X,UTM_Y
166,127.07994389999999,37.5407663,330370.1535875201,4156596.308743677
167,127.0799454,37.5407662,330370.2858932009,4156596.29494048
168,127.0799469,37.540766,330370.4179722228,4156596.270041324
169,127.0799485,37.540766,330370.55934004765,4156596.267153608
170,127.07994989999999,37.5407657,330370.6823569251,4156596.2313389787
171,127.07995149999999,37.5407655,330370.82327144,4156596.206259347
172,127.0799529,37.540765199999996,330370.9462883193,4156596.170444722
173,127.07995439999999,37.540765,330371.0783673446,4156596.1455455762
174,127.0799557,37.5407647,330371.19254873664,4156596.109911436
175,127.07995709999999,37.5407644,330371.3155656187,4156596.074096817
176,127.0799586,37.540763999999996,330371.44719133753,4156596.0270057567
177,127.0799601,37.5407636,330371.57881705556,4156595.979914699
178,127.0799615,37.5407632,330371.7016072857,4156595.933004125
179,127.07996299999999,37.540762699999995,330371.8330063515,4156595.874817111
180,127.07996449999999,37.5407624,330371.96485872864,4156595.838822021
181,127.0799661,37.540762,330372.10531994374,4156595.7915504933
182,127.0799675,37.5407614,330372.2276568705,4156595.722448006
183,127.07996899999999,37.5407611,330372.35950925143,4156595.6864529205
184,127.0799706,37.5407607,330372.49997047114,4156595.639181399
185,127.07997209999999,37.540760299999995,330372.6315962004,4156595.5920903585
186,127.07997359999999,37.5407598,330372.76299527753,4156595.5339033613
187,127.07997519999999,37.5407593,330372.90322984825,4156595.475535884
188,127.07997669999999,37.5407588,330373.0346289288,4156595.417348892
189,127.0799782,37.5407583,330373.16602801124,4156595.3591619
190,127.07997979999999,37.540757899999996,330373.30648923817,4156595.311890391
191,127.0799813,37.540757299999996,330373.43766167335,4156595.2426074436
192,127.07998269999999,37.5407569,330373.5604519237,4156595.1956968987
193,127.07998409999999,37.5407562,330373.68256221793,4156595.115498474
194,127.0799854,37.5407557,330373.7962903291,4156595.057672451
195,127.07998669999999,37.540755,330373.9095651374,4156594.977654509
196,127.0799878,37.540754299999996,330374.0051689674,4156594.8979975255
197,127.07998909999999,37.540753599999995,330374.11844377994,4156594.8179795863
198,127.07999,37.5407528,330374.19614998123,4156594.7275876026
199,127.0799911,37.5407521,330374.2917538169,4156594.6479306235
200,127.07999199999999,37.5407511,330374.3690067187,4156594.5353467204
201,127.07999269999999,37.5407502,330374.42881529033,4156594.434219734
202,127.0799935,37.5407493,330374.4974593567,4156594.3329122723
203,127.0799943,37.5407484,330374.56610342464,4156594.2316048094
204,127.07999489999999,37.540747499999995,330374.6170765101,4156594.130658303
205,127.07999539999999,37.5407465,330374.6589874546,4156594.0187963136
206,127.07999609999999,37.5407455,330374.7185693851,4156593.906573371
207,127.0799967,37.5407446,330374.76954247686,4156593.805626865
208,127.07999729999999,37.5407436,330374.82028891693,4156593.6935844016
209,127.07999769999999,37.5407425,330374.8531377266,4156593.5708069317
210,127.0799981,37.5407416,330374.8864398366,4156593.470221382
211,127.0799984,37.5407407,330374.9109064557,4156593.3698163102
212,127.0799986,37.540739599999995,330374.9260842821,4156593.247399796
213,127.0799988,37.5407387,330374.9417154127,4156593.147175202
214,127.07999889999999,37.5407376,330374.94805774814,4156593.0249391655
215,127.0799991,37.540736599999995,330374.96346222673,4156592.9136186107
216,127.0799991,37.5407356,330374.961195721,4156592.8026590124
217,127.0799993,37.5407347,330374.97682685097,4156592.7024344183
218,127.0799993,37.540733599999996,330374.974333695,4156592.580378858
219,127.0799993,37.5407326,330374.97206718975,4156592.469419259
220,127.0799993,37.540731699999995,330374.9700273349,4156592.3695556195
221,127.0799993,37.5407307,330374.9677608296,4156592.2585960194
222,127.0799991,37.5407297,330374.94782333815,4156592.147997376
223,127.079999,37.5407288,330374.93694799015,4156592.048314214
224,127.07999889999999,37.5407279,330374.92607264186,4156591.948631052
225,127.07999869999999,37.540726899999996,330374.9061351472,4156591.8380324077
226,127.0799986,37.5407258,330374.89480649726,4156591.716157326
227,127.07999849999999,37.5407248,330374.8837044978,4156591.605378205
228,127.0799983,37.5407237,330374.8635403537,4156591.4836836006
229,127.0799983,37.540722599999995,330374.86104719713,4156591.3616280407
230,127.0799981,37.5407217,330374.84133635357,4156591.262125357
231,127.07999799999999,37.5407205,330374.82978105196,4156591.1291543148
232,127.0799978,37.5407195,330374.8098435571,4156591.018555671
233,127.0799976,37.540718399999996,330374.7896794111,4156590.8968610675
234,127.0799974,37.5407173,330374.76951526245,4156590.775166463
235,127.07999729999999,37.5407164,330374.75863991166,4156590.6754833017
236,127.0799971,37.540715299999995,330374.7384757644,4156590.5537886973
237,127.07999699999999,37.5407143,330374.7273737625,4156590.4430095754
238,127.07999679999999,37.5407132,330374.7072096146,4156590.321314973
239,127.07999679999999,37.5407122,330374.7049431073,4156590.2103553736
240,127.0799967,37.540711099999996,330374.693614454,4156590.0884802924
241,127.0799967,37.54071,330374.6911212961,4156589.9664247325
242,127.0799966,37.540709,330374.68001929333,4156589.8556456114
243,127.0799965,37.540707999999995,330374.66891729034,4156589.74486649
244,127.0799964,37.540707,330374.65781528724,4156589.6340873693
